h,famous
4.852955809704465e-10,1.0
5.5997285086153934e-11,0.0
2.441681773102254e-10,0.0
5.449228271870107e-11,1.0
5.504698221345816e-11,0.0
5.368052649454456e-11,0.0
4.174484032167144e-10,0.0
5.504698221345816e-11,0.0
3.1802538492135436e-10,1.0
9.43988333356441e-10,1.0
2.2688462706137477e-10,0.0
2.1089460765802945e-10,0.0
5.412840803064059e-11,0.0
3.4391596194903484e-10,0.0
3.194330166690075e-10,0.0
4.722148636153859e-10,0.0
5.244469097654346e-10,1.0
1.1980345798150083e-09,0.0
3.445443807679342e-10,0.0
6.515783523864775e-10,0.0
5.0347820568011925e-11,0.0
3.895189602217532e-10,0.0
5.15479182690987e-11,0.0
5.412840803064059e-11,0.0
4.037911591724352e-10,0.0
2.901039372550365e-10,0.0
5.3239998842311634e-11,0.0
2.0969425422429125e-10,0.0
5.15479182690987e-11,0.0
5.753658227595495e-10,0.0
5.3239998842311634e-11,0.0
4.3298404894910574e-10,0.0
4.9960113895406975e-11,0.0
5.412840803064059e-11,0.0
5.15479182690987e-11,0.0
3.040533554239896e-10,1.0
2.4057047127281347e-10,0.0
5.368052649454456e-11,0.0
5.15479182690987e-11,0.0
5.412840803064059e-11,0.0
5.3239998842311634e-11,0.0
4.132194859811468e-10,1.0
5.368052649454456e-11,0.0
4.6537158550725114e-10,0.0
5.45838292368593e-11,0.0
6.282092609791101e-10,0.0
1.085820210617314e-09,1.0
5.504698221345816e-11,0.0
1.2548269586289755e-10,0.0
5.19607707184389e-11,0.0
2.325440929767845e-10,1.0
4.9960113895406975e-11,0.0
5.15479182690987e-11,0.0
2.0966807518638956e-10,0.0
5.0347820568011925e-11,0.0
5.45838292368593e-11,0.0
5.379180030012047e-11,0.0
5.3239998842311634e-11,0.0
8.883536449563537e-10,1.0
5.551806564523894e-11,0.0
9.309711670963341e-10,0.0
4.03132606186939e-10,0.0
5.3239998842311634e-11,0.0
5.3239998842311634e-11,0.0
7.296226317075665e-10,1.0
3.3444099553914564e-10,0.0
5.3239998842311634e-11,0.0
5.280664534431588e-11,0.0
5.5997285086153934e-11,0.0
1.0302191384536772e-08,0.0
6.833267150044839e-10,0.0
5.19607707184389e-11,0.0
5.15479182690987e-11,0.0
7.36420883543086e-10,0.0
5.45838292368593e-11,0.0
5.648485325882268e-11,0.0
5.19607707184389e-11,0.0
9.758381763634385e-10,0.0
2.8936383695224436e-10,1.0
4.694806528519114e-10,0.0
5.211320238502292e-10,1.0
1.3133834453004378e-09,0.0
5.114157689772394e-11,0.0
3.2613560462890443e-10,1.0
2.5539526233907264e-10,0.0
4.592901350152501e-10,1.0
5.412840803064059e-11,0.0
5.45838292368593e-11,0.0
5.368052649454456e-11,0.0
5.3239998842311634e-11,0.0
5.2380292082730726e-11,0.0
5.585181629313819e-10,0.0
6.866634267935317e-10,1.0
1.9513950338299303e-09,1.0
4.216512042200919e-10,0.0
1.619575927657889e-10,0.0
5.280664534431588e-11,0.0
1.755202555533311e-10,0.0
5.315285370744868e-11,1.0
5.504698221345816e-11,0.0
5.099181518112958e-10,0.0
5.5423394506631874e-11,1.0
6.904386435645791e-10,1.0
1.9000823289033362e-10,1.0
5.412840803064059e-11,0.0
5.280664534431588e-11,0.0
5.3239998842311634e-11,0.0
8.459281448794254e-10,0.0
2.8744771508574583e-10,1.0
4.9960113895406975e-11,0.0
5.7358853435051565e-11,0.0
1.2754134438377142e-09,0.0
1.311689104566957e-10,0.0
5.0741593711160886e-11,0.0
8.043383335321884e-10,1.0
5.551806564523894e-11,0.0
5.3239998842311634e-11,0.0
4.694649625644321e-10,1.0
5.0347820568011925e-11,0.0
3.4786863455500633e-10,1.0
5.0347820568011925e-11,0.0
2.312699136804068e-10,0.0
5.2720896147006584e-11,1.0
2.688554885498115e-10,1.0
5.694525218857968e-10,1.0
8.095802787767432e-10,0.0
2.881890372800498e-10,0.0
7.660930186673237e-10,0.0
6.033287545633849e-10,1.0
9.045740444983819e-11,0.0
2.8076847650436234e-10,1.0
5.412840803064059e-11,0.0
4.49106865581931e-10,0.0
5.15479182690987e-11,0.0
5.368052649454456e-11,0.0
0.01627922795244656,1.0
4.014138758081783e-10,0.0
9.234302036598269e-10,0.0
5.414964542334147e-10,1.0
4.0251774363679767e-10,1.0
5.19607707184389e-11,0.0
5.495389329161014e-11,1.0
5.15479182690987e-11,0.0
3.773713957837002e-10,0.0
1.3024361286551565e-10,0.0
5.504698221345816e-11,0.0
5.504698221345816e-11,0.0
5.280664534431588e-11,0.0
5.45838292368593e-11,0.0
5.280664534431588e-11,0.0
4.531001505493392e-10,0.0
2.3015774908858608e-10,0.0
8.277133351611498e-10,0.0
5.412840803064059e-11,0.0
1.4550852511320107e-09,1.0
5.449228271870107e-11,1.0
5.449228271870107e-11,1.0
2.048945613238493e-10,1.0
5.15479182690987e-11,0.0
3.3444099553912553e-10,0.0
5.45838292368593e-11,0.0
5.15479182690987e-11,0.0
2.0558323614225675e-09,0.0
5.15479182690987e-11,0.0
1.6317084021781672e-10,0.0
1.1963848984896407e-10,0.0
3.159432473795418e-10,1.0
5.412840803064059e-11,0.0
9.67838797555694e-11,0.0
5.115910899843031e-10,0.0
2.5539526233906535e-10,0.0
5.6881319493699085e-11,1.0
5.345935480507026e-11,0.0
2.994385308729334e-10,0.0
0.16214112226349484,0.0
5.114157689772394e-11,0.0
5.280664534431588e-11,0.0
1.4070465773869977e-10,0.0
5.5997285086153934e-11,0.0
9.449600334068284e-11,0.0
5.412840803064059e-11,0.0
5.709098074975271e-10,0.0
3.657510497700872e-10,0.0
5.19607707184389e-11,0.0
9.484173393860844e-11,0.0
5.15479182690987e-11,0.0
2.4550756617116576e-10,0.0
5.412840803064059e-11,0.0
5.3239998842311634e-11,0.0
5.412840803064059e-11,0.0
1.4834559642388793e-10,1.0
9.937349708747127e-11,0.0
5.504698221345816e-11,0.0
5.2380292082730726e-11,0.0
5.280664534431588e-11,0.0
4.402711081032825e-10,1.0
7.242342222925177e-10,0.0
5.5997285086153934e-11,0.0
7.398672921887888e-10,1.0
8.391273147960859e-10,1.0
5.114157689772394e-11,0.0
5.3239998842311634e-11,0.0
6.858132668156295e-10,1.0
1.5462499709842711e-10,0.0
5.2380292082730726e-11,0.0
9.496333722629816e-10,1.0
1.6812522424436154e-10,0.0
2.853572879892844e-10,1.0
5.483272270022174e-10,0.0
5.2380292082730726e-11,0.0
5.73723081711277e-10,0.0
2.2688462706137477e-10,0.0
9.18428084825045e-11,0.0
5.368052649454456e-11,0.0
4.0141387580817165e-10,0.0
4.401454280754048e-10,0.0
5.114157689772394e-11,0.0
0.025130876867427706,0.0
5.45838292368593e-11,0.0
5.0741593711160886e-11,0.0
5.232119512884855e-10,0.0
1.9819477824591684e-10,0.0
1.5184886850068427e-10,0.0
9.728685334520357e-10,1.0
5.3239998842311634e-11,0.0
2.01432266666664e-10,0.0
5.368052649454456e-11,0.0
5.19607707184389e-11,0.0
5.368052649454456e-11,0.0
2.2366449453967608e-10,0.0
5.45838292368593e-11,0.0
2.2266281200045082e-10,0.0
1.7078863167435877e-10,0.0
1.5601559467403518e-09,0.0
5.748592444172838e-11,0.0
1.1323512768375613e-10,0.0
0.03936438496860449,0.0
5.379180030012047e-11,0.0
5.372870801851695e-10,1.0
3.0364930008242127e-10,1.0
5.737746322942896e-10,0.0
5.0347820568011925e-11,0.0
1.5733298644849665e-10,0.0
3.0615332599382033e-10,0.0
5.551806564523894e-11,0.0
1.3335802380791118e-09,0.0
2.369962494561046e-10,0.0
5.0741593711160886e-11,0.0
2.1597034484540423e-10,0.0
5.45838292368593e-11,0.0
9.439883333564245e-10,1.0
4.551705850138144e-10,1.0
3.2524947666341185e-10,0.0
2.3479067124746763e-10,0.0
2.443927109547415e-10,0.0
1.0306738952497841e-10,0.0
5.2380292082730726e-11,0.0
4.247346946982359e-10,0.0
9.114483777095818e-11,0.0
3.5736970752459577e-10,0.0
5.0056479516795624e-11,0.0
2.3582836845186027e-10,0.0
2.5763785269128035e-10,0.0
5.280664534431588e-11,0.0
3.3345475195699615e-10,1.0
7.286253714042545e-10,1.0
6.155480224295726e-10,0.0
5.114157689772394e-11,0.0
5.648485325882268e-11,0.0
5.5997285086153934e-11,0.0
0.010206921654536233,0.0
1.2754450557865602e-10,0.0
5.0741593711160886e-11,0.0
0.01627922795244661,1.0
5.19607707184389e-11,0.0
2.464069598212765e-10,1.0
4.653715855072781e-10,0.0
7.730970114598989e-10,1.0
2.6172342995225884e-10,0.0
5.280664534431588e-11,0.0
3.5203067538162384e-10,0.0
5.19607707184389e-11,0.0
1.5137014113901048e-10,0.0
5.3239998842311634e-11,0.0
5.0741593711160886e-11,0.0
4.715823885562298e-10,0.0
2.908947258471546e-10,0.0
5.412840803064059e-11,0.0
8.501450356960382e-10,0.0
1.685272914574265e-10,0.0
1.9181756796544017e-09,1.0
5.145471303455539e-10,1.0
9.63371107517863e-10,0.0
5.2295905147328096e-11,1.0
5.551806564523894e-11,0.0
5.648485325882268e-11,0.0
1.0568658544791277e-10,0.0
3.9503423307137916e-10,0.0
7.516759898285397e-10,1.0
8.296678917742471e-10,1.0
2.0756502974898416e-10,0.0
6.151487428025622e-09,1.0
5.280664534431588e-11,0.0
2.0900038775495024e-10,1.0
1.134438765806841e-09,1.0
3.9427342999729264e-10,0.0
7.879842468544128e-10,0.0
1.5886138321479196e-10,0.0
5.495389329161014e-11,1.0
5.19607707184389e-11,0.0
5.19607707184389e-11,0.0
2.365620294416061e-10,0.0
7.389446816717687e-10,0.0
5.2380292082730726e-11,0.0
5.0347820568011925e-11,0.0
