h,famous
0.39769992,0.0
0.5529551,0.0
0.602214,0.0
0.6006241,0.0
0.39987057,0.0
0.4664269,0.0
0.466966,0.0
0.7010974,0.0
0.69356686,1.0
0.39771116,0.0
0.7269686,0.0
0.7020946,0.0
0.69871604,1.0
0.69289017,1.0
0.40029493,0.0
0.8129561,1.0
0.46247002,1.0
0.60155284,0.0
0.56919533,0.0
0.7013114,0.0
0.7008313,0.0
0.6998683,0.0
0.6013136,0.0
0.53382194,0.0
0.7635582,0.0
0.60174114,0.0
0.6009969,0.0
0.500348,0.0
0.69899917,0.0
0.60143185,0.0
0.4945594,1.0
0.43170404,0.0
0.43181184,0.0
0.7291319,0.0
0.69836134,0.0
0.6343587,0.0
0.59972996,0.0
0.59005266,1.0
0.6031462,0.0
0.42026192,1.0
0.49946162,0.0
0.50069153,0.0
0.4995254,0.0
0.60185534,0.0
0.66653895,0.0
0.3976404,0.0
0.57077885,0.0
0.53304625,0.0
0.30465287,0.0
0.3990356,0.0
0.5204423,1.0
0.7023518,0.0
0.564079,1.0
0.43446353,0.0
0.4671329,0.0
0.53420013,0.0
0.5009939,0.0
0.5007208,0.0
0.6856511,1.0
0.4297119,0.0
0.5031533,0.0
0.36491746,0.0
0.5368134,0.0
0.46493128,1.0
0.7016289,0.0
0.6350328,0.0
0.60120004,0.0
0.6020132,0.0
0.60253704,0.0
0.6659588,0.0
0.69917005,0.0
0.6993266,0.0
0.49925825,0.0
0.49977693,0.0
0.49850756,0.0
0.63427067,0.0
0.53416157,0.0
0.6009211,1.0
0.6001784,1.0
0.46838832,0.0
0.73601365,0.0
0.6035961,0.0
0.60141623,0.0
0.56724256,0.0
0.701315,0.0
0.60436755,1.0
0.60199934,0.0
0.46772903,0.0
0.50064373,0.0
0.39793092,0.0
0.63340366,0.0
0.3651874,0.0
0.6009561,0.0
0.39832038,0.0
0.44978303,0.0
0.70243394,0.0
0.33997166,0.0
0.56789285,0.0
0.6318085,1.0
0.70230293,0.0
0.5691729,0.0
0.7043324,1.0
0.40189418,1.0
0.7013526,0.0
0.49888614,0.0
0.49989513,0.0
0.6291986,0.0
0.7029482,0.0
0.7215844,1.0
0.39506656,0.0
0.404641,1.0
0.70451367,0.0
0.74195635,0.0
0.549873,0.0
0.5008941,0.0
0.6772933,1.0
0.4326519,0.0
0.7355081,0.0
0.7040338,0.0
0.70366454,0.0
0.6695793,0.0
0.6672499,0.0
0.5336474,0.0
0.3959234,0.0
0.46616834,0.0
0.6003981,0.0
0.4314789,0.0
0.6666797,0.0
0.6358885,0.0
0.5331973,0.0
0.55152047,1.0
0.32969254,1.0
0.67020756,1.0
0.66894794,0.0
0.39996934,0.0
0.53454787,1.0
0.3998083,0.0
0.5013939,0.0
0.69945776,0.0
0.60431325,1.0
0.6011917,0.0
0.55016094,0.0
0.5341502,0.0
0.5012942,0.0
0.60167867,0.0
0.6998965,0.0
0.5340322,0.0
0.6018107,1.0
0.7028393,0.0
0.32632983,0.0
0.5005809,0.0
0.5025683,0.0
0.46574253,0.0
0.533556,0.0
0.6022393,0.0
0.60141826,0.0
0.59730774,1.0
0.57065105,0.0
0.44402575,1.0
0.632453,0.0
0.60270923,0.0
0.5336887,0.0
0.50178087,0.0
0.60238546,0.0
0.60143125,0.0
0.6690669,0.0
0.53356963,0.0
0.40247694,1.0
0.5346529,0.0
0.5965929,1.0
0.702254,1.0
0.53103817,0.0
0.6691962,0.0
0.5332596,0.0
0.70051664,0.0
0.46737212,0.0
0.4557625,1.0
0.7034261,0.0
0.5001591,0.0
0.5009683,0.0
0.39920005,0.0
0.4678314,0.0
0.6016654,0.0
0.6020014,0.0
0.5952529,1.0
0.7175684,1.0
0.6889111,1.0
0.46706817,0.0
0.39976922,0.0
0.77092475,0.0
0.43176875,0.0
0.6698722,0.0
0.6021593,0.0
0.5973652,1.0
0.3986301,0.0
0.50266904,1.0
0.669263,0.0
0.5939979,1.0
0.49893,0.0
0.43199435,0.0
0.533915,0.0
0.398855,0.0
0.46561453,0.0
0.5355963,0.0
0.70128113,0.0
0.6021455,0.0
0.7010778,0.0
0.50028205,0.0
0.39935514,0.0
0.5874588,1.0
0.5688168,0.0
0.4662099,0.0
0.56912524,0.0
0.6020998,0.0
0.53685784,1.0
0.507856,1.0
0.56869704,0.0
0.71429706,1.0
0.5680098,0.0
0.6667584,0.0
0.00029566523,1.0
0.56997484,0.0
0.6370652,0.0
0.7003487,0.0
0.63574374,0.0
0.46881762,0.0
0.43097082,0.0
0.43099174,0.0
0.60142946,0.0
0.5327377,0.0
0.6029923,0.0
0.56951725,0.0
0.56770384,0.0
0.4297543,0.0
0.70230854,0.0
0.3656793,0.0
0.60299325,0.0
0.69669473,1.0
0.5894504,1.0
0.60142845,0.0
0.5684049,0.0
0.6013419,0.0
0.5339744,0.0
0.3983193,0.0
0.6011047,0.0
0.66783506,0.0
0.63493365,0.0
0.71249074,0.0
0.77135265,0.0
0.7310724,0.0
0.4994646,0.0
0.7052267,0.0
0.49896112,0.0
0.5321895,0.0
0.66705865,0.0
0.60047996,0.0
0.70230895,0.0
0.73494333,0.0
0.7031633,0.0
0.6028936,0.0
0.7086575,0.0
0.6023653,0.0
0.6507084,0.0
0.7028481,0.0
0.73756087,0.0
0.3965984,0.0
0.60275596,0.0
0.43149528,0.0
0.7021325,0.0
0.60140944,0.0
0.46860516,0.0
0.6028832,1.0
0.6338054,0.0
0.6365751,0.0
0.53378475,0.0
0.6667567,0.0
0.70184064,0.0
0.53345895,0.0
0.4972095,0.0
0.5010442,0.0
0.28603593,0.0
0.45098442,0.0
0.737146,0.0
0.60023946,0.0
0.39772862,0.0
0.7312428,0.0
0.71152663,1.0
0.70284414,0.0
0.59975106,0.0
0.3999875,0.0
0.5695077,0.0
0.3974444,0.0
0.3979329,0.0
0.3979542,0.0
0.5325982,0.0
0.66260797,1.0
0.37733772,0.0
0.49974003,0.0
0.6027551,0.0
0.43051693,0.0
0.702822,0.0
0.60154235,0.0
0.5687128,0.0
0.6352056,0.0
0.6001644,0.0
0.70510167,0.0
0.39888218,0.0
0.40004182,0.0
0.43028086,0.0
0.53342193,0.0
0.70249134,0.0
0.6678939,0.0
0.6665705,0.0
0.7006074,0.0
0.5336825,0.0
0.7562082,0.0
0.5007973,0.0
0.7045081,1.0
0.65120995,0.0
0.5349551,0.0
0.62270135,1.0
0.6523236,0.0
0.70158494,0.0
0.6779397,0.0
0.50085,0.0
0.6017463,0.0
0.49939469,0.0
0.6026092,0.0
0.6998845,0.0
0.5998948,0.0
0.5004849,0.0
0.3992423,0.0
0.7126394,1.0
0.590943,1.0
0.599939,0.0
0.53247106,1.0
0.55457866,0.0
0.6680763,0.0
0.59248596,1.0
0.6014913,0.0
0.34218138,0.0
0.52999663,0.0
0.73521155,0.0
0.60088134,0.0
0.60183936,0.0
0.6680447,0.0
0.500765,0.0
0.7489564,1.0
0.46756536,0.0
0.53333575,0.0
0.60187316,0.0
0.5651378,0.0
0.693886,1.0
0.39563343,1.0
0.5002097,0.0
0.6016618,0.0
0.6999118,0.0
0.68623805,1.0
0.5682973,0.0
0.6926491,1.0
0.40309885,1.0
0.6660977,1.0
0.60361993,0.0
0.5577171,1.0
0.6022069,0.0
0.4668673,0.0
0.7259531,0.0
0.4327035,0.0
0.6674959,0.0
0.3977069,0.0
0.49989608,0.0
0.39957973,0.0
0.39958382,0.0
0.59329605,1.0
0.46714932,0.0
0.6668772,0.0
0.66723216,0.0
0.7357922,0.0
0.46621227,0.0
0.60142255,0.0
0.63423365,0.0
0.66705406,0.0
0.50013226,0.0
0.57213634,0.0
0.4949989,1.0
0.3665952,0.0
0.69962263,0.0
0.71250814,1.0
0.6015735,1.0
0.49945307,0.0
0.5329946,0.0
0.42992073,0.0
0.50053793,0.0
0.6009271,0.0
0.37928388,1.0
0.70137197,0.0
0.7514089,0.0
0.5329797,0.0
0.701728,0.0
0.50016654,0.0
0.60182285,1.0
0.39962873,0.0
