h,famous
0.0,0.0
0.47512437810945274,0.0
0.5472636815920398,0.0
0.6069651741293532,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8507462686567164,0.0
0.7462686567164178,1.0
0.0,0.0
0.9378109452736318,0.0
0.9154228855721394,0.0
0.7487562189054726,1.0
0.7512437810945274,1.0
0.0,0.0
0.9651741293532339,1.0
0.0,1.0
0.5621890547263682,0.0
0.5149253731343284,0.0
0.917910447761194,0.0
0.9203980099502488,0.0
0.9104477611940298,0.0
0.6766169154228856,0.0
0.0,0.0
0.9875621890547264,0.0
0.6393034825870647,0.0
0.6218905472636815,0.0
0.0,0.0
0.8781094527363185,0.0
0.6592039800995024,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.9776119402985075,0.0
0.8383084577114428,0.0
0.681592039800995,0.0
0.6517412935323383,0.0
0.46766169154228854,1.0
0.6144278606965174,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6094527363184079,0.0
0.7885572139303483,0.0
0.0,0.0
0.5099502487562189,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.835820895522388,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7313432835820896,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.8407960199004976,0.0
0.6965174129353233,0.0
0.664179104477612,0.0
0.6716417910447761,0.0
0.6741293532338308,0.0
0.8208955223880597,0.0
0.8308457711442786,0.0
0.8432835820895522,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6990049751243781,0.0
0.0,0.0
0.4402985074626866,1.0
0.4427860696517413,1.0
0.0,0.0
0.9427860696517413,0.0
0.6293532338308458,0.0
0.6417910447761195,0.0
0.49751243781094523,0.0
0.8532338308457712,0.0
0.45273631840796025,1.0
0.6194029850746269,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6791044776119404,0.0
0.0,0.0
0.6691542288557214,0.0
0.0,0.0
0.0,0.0
0.8606965174129353,0.0
0.0,0.0
0.49004975124378114,0.0
0.4701492537313433,1.0
0.8631840796019901,0.0
0.48756218905472637,0.0
0.7388059701492538,1.0
0.0,1.0
0.8557213930348259,0.0
0.0,0.0
0.0,0.0
0.7114427860696517,0.0
0.845771144278607,0.0
0.9552238805970149,1.0
0.0,0.0
0.0,1.0
0.8283582089552239,0.0
0.9701492537313433,0.0
0.4776119402985075,0.0
0.0,0.0
0.7238805970149254,1.0
0.0,0.0
0.9502487562189055,0.0
0.8681592039800995,0.0
0.9054726368159204,0.0
0.7835820895522388,0.0
0.7810945273631841,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6492537313432836,0.0
0.0,0.0
0.7786069651741294,0.0
0.6940298507462687,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.7213930348258706,1.0
0.7686567164179104,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.9353233830845771,0.0
0.4552238805970149,1.0
0.6169154228855722,0.0
0.48258706467661694,0.0
0.0,0.0
0.0,0.0
0.6343283582089552,0.0
0.9253731343283582,0.0
0.0,0.0
0.4651741293532339,1.0
0.9328358208955224,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6616915422885572,0.0
0.6542288557213931,0.0
0.46019900497512434,1.0
0.527363184079602,0.0
0.0,1.0
0.7039800995024876,0.0
0.6119402985074627,0.0
0.0,0.0
0.0,0.0
0.6442786069651741,0.0
0.6467661691542288,0.0
0.791044776119403,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.4626865671641791,1.0
0.7537313432835822,1.0
0.0,0.0
0.7860696517412935,0.0
0.0,0.0
0.8830845771144279,0.0
0.0,0.0
0.0,1.0
0.8880597014925373,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6243781094527363,0.0
0.6268656716417911,0.0
0.4477611940298507,1.0
0.7661691542288558,1.0
0.7562189054726368,1.0
0.0,0.0
0.0,0.0
0.9800995024875622,0.0
0.0,0.0
0.8109452736318408,0.0
0.6318407960199005,0.0
0.44527363184079605,1.0
0.0,0.0
0.0,1.0
0.7985074626865671,0.0
0.43781094527363185,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8731343283582089,0.0
0.6666666666666667,0.0
0.9029850746268657,0.0
0.0,0.0
0.0,0.0
0.4577114427860697,1.0
0.5024875621890548,0.0
0.0,0.0
0.5,0.0
0.6567164179104478,0.0
0.0,1.0
0.0,1.0
0.5074626865671642,0.0
0.7611940298507462,1.0
0.5298507462686568,0.0
0.8034825870646767,0.0
1.0,1.0
0.5223880597014925,0.0
0.691542288557214,0.0
0.8656716417910448,0.0
0.6865671641791045,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6368159203980099,0.0
0.0,0.0
0.5497512437810945,0.0
0.5174129353233832,0.0
0.5199004975124378,0.0
0.0,0.0
0.9079601990049752,0.0
0.0,0.0
0.5348258706467661,0.0
0.7587064676616916,1.0
0.0,1.0
0.5323383084577115,0.0
0.49502487562189057,0.0
0.5373134328358209,0.0
0.0,0.0
0.0,0.0
0.5447761194029851,0.0
0.818407960199005,0.0
0.7014925373134329,0.0
0.972636815920398,0.0
0.9950248756218906,0.0
0.9825870646766169,0.0
0.0,0.0
0.8805970149253731,0.0
0.0,0.0
0.0,0.0
0.7935323383084577,0.0
0.6019900497512438,0.0
0.8955223880597015,0.0
0.9402985074626866,0.0
0.8855721393034826,0.0
0.5970149253731343,0.0
0.9676616915422885,0.0
0.5945273631840796,0.0
0.7189054726368159,0.0
0.8930348258706468,0.0
0.9900497512437811,0.0
0.0,0.0
0.592039800995025,0.0
0.0,0.0
0.8980099502487562,0.0
0.5870646766169154,0.0
0.0,0.0
0.4353233830845771,1.0
0.708955223880597,0.0
0.6890547263681592,0.0
0.0,0.0
0.8084577114427861,0.0
0.8905472636815921,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.945273631840796,0.0
0.5671641791044777,0.0
0.0,0.0
0.9527363184079602,0.0
0.9626865671641791,1.0
0.8756218905472637,0.0
0.5597014925373134,0.0
0.0,0.0
0.5124378109452736,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7263681592039801,1.0
0.0,0.0
0.0,0.0
0.5547263681592041,0.0
0.0,0.0
0.8706467661691543,0.0
0.5845771144278606,0.0
0.5248756218905473,0.0
0.6840796019900497,0.0
0.5398009950248757,0.0
0.900497512437811,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9303482587064676,0.0
0.7711442786069652,0.0
0.7761194029850746,0.0
0.927860696517413,0.0
0.0,0.0
0.9975124378109452,0.0
0.0,0.0
0.763681592039801,1.0
0.7139303482587065,0.0
0.0,0.0
0.47263681592039797,1.0
0.7164179104477613,0.0
0.9228855721393034,0.0
0.8233830845771144,0.0
0.0,0.0
0.5746268656716418,0.0
0.0,0.0
0.5522388059701493,0.0
0.9129353233830846,0.0
0.599502487562189,0.0
0.0,0.0
