h,famous
2.5009347176236395e-09,0.0
4.88575467406225e-10,0.0
4.949328413427722e-10,0.0
4.949328413427722e-10,0.0
2.201560208089634e-09,0.0
4.783382847180909e-10,0.0
4.783382847180909e-10,0.0
5.081620755922343e-10,0.0
4.112449483437209e-09,1.0
2.3833184447986804e-09,0.0
5.115816853885154e-10,0.0
0.05552278409443935,0.0
3.5624336270890963e-09,1.0
3.3324005634437847e-09,1.0
2.249556694028581e-09,0.0
4.19715802900512e-09,1.0
4.526643541387742e-09,1.0
3.6070206300032057e-09,0.0
1.6498787374264987e-09,0.0
8.805425609049986e-09,0.0
0.07665290975322761,0.0
5.081620755922343e-10,0.0
4.949328413427722e-10,0.0
4.664297880832374e-09,0.0
1.1204143593921809e-08,0.0
4.949328413427722e-10,0.0
4.949328413427722e-10,0.0
4.823807736110989e-10,0.0
5.081620755922343e-10,0.0
4.949328413427722e-10,0.0
4.777956252008194e-10,1.0
4.743635822859392e-10,0.0
4.743635822859392e-10,0.0
5.22125047961834e-10,0.0
3.974633356545735e-09,0.0
3.5191233665065314e-09,0.0
4.949328413427722e-10,0.0
2.9803553622169642e-09,1.0
2.8873136770332384e-09,0.0
4.69933256800449e-10,1.0
1.844412976020844e-09,0.0
4.823807736110989e-10,0.0
4.823807736110989e-10,0.0
4.949328413427722e-10,0.0
0.04331960123584759,0.0
4.704549676872037e-10,0.0
2.7405873172610888e-09,0.0
3.2079960064127608e-09,0.0
4.554493372296681e-10,0.0
4.704549676872037e-10,0.0
1.365418138331897e-09,1.0
3.792434027788013e-09,0.0
2.8057293275118487e-09,1.0
2.1185682908699774e-09,0.0
4.783382847180909e-10,0.0
4.864928062972366e-10,0.0
3.840391696544196e-09,0.0
4.823807736110989e-10,0.0
5.030609109876761e-10,1.0
1.7486825291819706e-09,0.0
2.6465717016962976e-09,0.0
4.666107985743379e-10,0.0
4.3489999502075915e-09,0.0
2.3343059641524427e-09,1.0
3.4114115314740606e-09,0.0
1.634789648858367e-05,0.0
4.949328413427722e-10,0.0
4.1773862827044655e-09,0.0
2.3235110327600335e-09,0.0
0.026870609952383332,0.0
5.081620755922343e-10,0.0
5.932332535016792e-09,0.0
9.400776871703001e-09,0.0
4.823807736110989e-10,0.0
4.823807736110989e-10,0.0
2.212165424252183e-09,0.0
2.961248866343134e-09,0.0
6.754122545918102e-09,1.0
2.991028114790928e-09,1.0
2.3977963807418773e-09,0.0
5.127319015265921e-10,0.0
4.3301258946360896e-09,0.0
3.607020630003294e-09,0.0
4.906762013646699e-10,0.0
5.081620755922343e-10,0.0
2.460059844359594e-09,1.0
5.49159588268796e-09,0.0
4.783382847180909e-10,0.0
4.823807736110989e-10,0.0
4.704549676872037e-10,0.0
4.992646755292403e-10,0.0
4.666107985743379e-10,0.0
1.421065780251386e-08,0.0
4.704549676872037e-10,0.0
4.763425677055355e-10,0.0
5.081620755922343e-10,0.0
2.1376986123392556e-09,0.0
4.906762013646699e-10,0.0
4.943447016876576e-10,1.0
5.081620755922343e-10,0.0
4.906762013646699e-10,0.0
3.465569847102572e-09,1.0
9.032082122921427e-10,1.0
4.040458850207815e-09,0.0
4.823807736110989e-10,0.0
4.823807736110989e-10,0.0
3.3040895193992773e-09,0.0
3.94989489947043e-09,0.0
1.4321516096833968e-08,1.0
2.300721017279397e-09,0.0
2.2575328313752897e-09,1.0
4.0208549385260836e-09,0.0
4.7612664910463664e-09,0.0
2.648269647789004e-09,0.0
1.3605276409518379e-09,0.0
3.4519238614556717e-09,1.0
2.635199081020381e-09,0.0
4.205828868761927e-09,0.0
3.977693971074943e-09,0.0
4.064689403849783e-09,0.0
0.0268706099523822,0.0
5.036737229687991e-10,0.0
4.864928062972366e-10,0.0
2.2649655174303326e-09,0.0
2.7956784712786757e-09,0.0
4.949328413427722e-10,0.0
1.1582696545506957e-09,0.0
0.04331960123584752,0.0
4.992646755292403e-10,0.0
3.293663266668249e-09,0.0
2.932249762630011e-09,1.0
4.586171545105832e-10,1.0
3.299737834637743e-09,1.0
5.036737229687991e-10,0.0
1.7141934642647066e-09,0.0
4.818272047828258e-10,1.0
2.068284814918787e-09,0.0
6.085070903481405e-09,0.0
3.663225641414727e-09,0.0
2.8598513273722326e-09,1.0
3.148656575125357e-09,0.0
4.88575467406225e-10,0.0
4.864928062972366e-10,0.0
2.255760227597653e-09,0.0
3.0617076463360877e-09,0.0
5.081620755922343e-10,0.0
4.864928062972366e-10,0.0
5.6803203888599466e-08,1.0
5.081620755922343e-10,0.0
2.1223246207685596e-09,0.0
4.823807736110989e-10,0.0
2.8409809227345253e-09,0.0
2.5046095354670074e-09,0.0
3.2937853425146113e-09,0.0
4.949328413427722e-10,0.0
4.949328413427722e-10,0.0
6.7541225459181696e-09,1.0
3.2131215300660294e-09,0.0
1.7523807942927788e-09,1.0
4.064992093527484e-09,0.0
3.465703553745628e-09,0.0
1.7831881427275202e-09,0.0
3.607459016446896e-09,0.0
3.1791689285069906e-09,0.0
4.9816033796269804e-09,0.0
3.6043225661963583e-09,0.0
4.864928062972366e-10,0.0
2.189816748762447e-09,1.0
1.8484165394235618e-09,0.0
7.061541206032693e-09,1.0
9.529385216591393e-09,1.0
3.2807473506202447e-09,0.0
5.036737229687991e-10,0.0
4.864928062972366e-10,0.0
5.081620755922343e-10,0.0
4.783382847180909e-10,0.0
2.2850748015067088e-09,1.0
5.0359904590927786e-09,0.0
4.823807736110989e-10,0.0
4.823807736110989e-10,0.0
4.704549676872037e-10,0.0
2.4026611378850507e-09,0.0
4.949328413427722e-10,0.0
1.3737312236849218e-08,0.0
3.0302053276268334e-09,1.0
3.7419875353454944e-09,1.0
3.3468132808201166e-09,1.0
3.417403947269533e-09,0.0
4.704549676872037e-10,0.0
5.204382515108516e-09,0.0
4.743635822859392e-10,0.0
5.036737229687991e-10,0.0
4.949328413427722e-10,0.0
6.754122545918147e-09,1.0
4.704549676872037e-10,0.0
2.4536628685845767e-09,1.0
5.036737229687991e-10,0.0
2.7812179516525143e-09,1.0
4.823807736110989e-10,0.0
4.743635822859392e-10,0.0
3.566359968131536e-09,0.0
4.704549676872037e-10,0.0
1.7234470210260434e-09,0.0
2.498576380301106e-09,0.0
5.081620755922343e-10,0.0
4.949328413427722e-10,0.0
3.948327117179896e-09,0.0
4.823807736110989e-10,0.0
4.704549676872037e-10,0.0
3.0220077269052808e-09,1.0
4.906762013646699e-10,0.0
4.783382847180909e-10,0.0
4.906762013646699e-10,0.0
4.949328413427722e-10,0.0
2.3116937276620664e-09,1.0
2.4816690642004026e-09,1.0
2.8642803860722096e-09,0.0
5.030609109876761e-10,1.0
3.0414265455496538e-09,0.0
3.4311635427385378e-09,0.0
0.08841713111513108,1.0
4.906762013646699e-10,0.0
1.8655695164939964e-08,0.0
5.081620755922343e-10,0.0
4.992646755292403e-10,0.0
2.6460150980864922e-09,0.0
2.397599475573727e-09,0.0
4.743635822859392e-10,0.0
3.3233314575108934e-09,0.0
4.864928062972366e-10,0.0
4.949328413427722e-10,0.0
2.481407542923906e-09,0.0
4.906762013646699e-10,0.0
2.3856188799460623e-09,0.0
5.6358361673824295e-09,0.0
4.666107985743379e-10,0.0
2.8732639139191883e-09,0.0
1.2820453021646311e-08,1.0
2.9803553622172604e-09,1.0
3.055398535573725e-09,0.0
2.8775850507217286e-09,0.0
4.949328413427722e-10,0.0
4.864928062972366e-10,0.0
2.2884575169414086e-09,0.0
4.949328413427722e-10,0.0
5.036737229687991e-10,0.0
4.992646755292403e-10,0.0
6.064186293230057e-08,0.0
5.269531181055253e-10,0.0
1.3617925412493393e-08,0.0
2.5958171763888257e-09,0.0
3.4456989545568324e-09,0.0
4.823807736110989e-10,0.0
2.8443261676826365e-09,0.0
2.0281334861386432e-08,0.0
4.981603379627272e-09,0.0
5.081620755922343e-10,0.0
5.127319015265921e-10,0.0
5.081620755922343e-10,0.0
1.941014198676852e-09,0.0
5.150480662153515e-10,0.0
4.949328413427722e-10,0.0
0.06777525916652583,0.0
0.07665290975322767,0.0
5.22125047961834e-10,0.0
1.5278000314383291e-09,0.0
4.949328413427722e-10,0.0
4.743635822859392e-10,0.0
3.3161944665570867e-09,0.0
3.3099875407818774e-09,0.0
2.752434975532882e-09,0.0
4.900999012717639e-10,1.0
4.992646755292403e-10,0.0
4.992646755292403e-10,0.0
4.864928062972366e-10,0.0
3.362689240644171e-09,0.0
5.081620755922343e-10,0.0
6.213418545116346e-09,0.0
2.729829538895908e-09,0.0
4.823807736110989e-10,0.0
4.554493372296681e-10,0.0
2.6956745914413155e-09,0.0
4.190429765113445e-09,0.0
4.949328413427722e-10,0.0
4.704549676872037e-10,0.0
2.198170959965933e-08,0.0
0.08867472379720658,1.0
5.081620755922343e-10,0.0
4.949328413427722e-10,0.0
4.704549676872037e-10,0.0
3.0990367220124894e-09,0.0
1.221768266505661e-09,0.0
4.704549676872037e-10,0.0
2.5223571616944093e-09,0.0
4.864928062972366e-10,0.0
3.2441919068409937e-09,1.0
8.961172124307912e-10,0.0
4.823807736110989e-10,0.0
4.949328413427722e-10,0.0
4.743635822859392e-10,0.0
3.803776182730029e-09,0.0
3.2979669311221475e-09,0.0
4.906762013646699e-10,0.0
3.519123366506626e-09,0.0
5.874335864625068e-09,0.0
3.9593477388247205e-09,0.0
4.704549676872037e-10,0.0
4.704549676872037e-10,0.0
4.743635822859392e-10,0.0
4.864928062972366e-10,0.0
5.081620755922343e-10,0.0
5.036737229687991e-10,0.0
3.6012670986822196e-09,0.0
5.081620755922343e-10,0.0
1.4164331198193554e-09,0.0
5.269531181055253e-10,0.0
4.823807736110989e-10,0.0
3.6102677092764537e-09,1.0
5.014594185929031e-10,0.0
4.864928062972366e-10,0.0
4.943447016876576e-10,1.0
5.014594185929031e-10,0.0
5.081620755922343e-10,0.0
5.047882928995774e-10,0.0
4.823807736110989e-10,0.0
4.949328413427722e-10,0.0
4.823807736110989e-10,0.0
4.949328413427722e-10,0.0
5.081620755922343e-10,0.0
3.0388355167251863e-09,0.0
2.7156105888634673e-09,0.0
1.3090196247197444e-09,0.0
4.097527298500206e-09,1.0
2.460059844359598e-09,1.0
8.251611632021417e-09,0.0
2.6993756847863806e-09,1.0
2.7753919774700218e-09,0.0
5.036737229687991e-10,0.0
2.717031763860472e-09,1.0
4.949328413427722e-10,0.0
4.591094950925132e-10,0.0
2.7689103729618e-09,0.0
5.127319015265921e-10,0.0
2.671598053505076e-09,0.0
4.949328413427722e-10,0.0
1.6837003115234086e-07,0.0
4.823807736110989e-10,0.0
5.167330041414195e-10,1.0
2.129038739278961e-09,0.0
4.864928062972366e-10,0.0
4.949328413427722e-10,0.0
2.6025628998896937e-09,0.0
3.6018676057933035e-09,1.0
4.660991435079141e-10,1.0
4.823807736110989e-10,0.0
4.6179686690623634e-05,0.0
3.7208892906683705e-09,0.0
3.528094689772403e-09,1.0
4.906762013646699e-10,0.0
3.309386969187638e-09,1.0
1.2983342761743737e-09,1.0
3.330041143252582e-09,1.0
3.3099875407816235e-09,0.0
2.7207321680271514e-09,1.0
3.1509699417432754e-09,0.0
4.783382847180909e-10,0.0
5.2941728726943484e-09,0.0
2.3859764976891822e-09,0.0
2.620556886108559e-08,0.0
4.704549676872037e-10,0.0
4.306301250419992e-09,0.0
1.1455171102074728e-09,0.0
4.704549676872037e-10,0.0
4.900999012717639e-10,1.0
4.783382847180909e-10,0.0
5.036737229687991e-10,0.0
4.404975837916172e-09,0.0
0.2177754898955864,0.0
1.2511937120485753e-09,0.0
4.949328413427722e-10,0.0
4.005975927334916e-09,0.0
3.4690357680310796e-09,0.0
4.823807736110989e-10,0.0
2.6868747152379135e-09,0.0
2.481376805126225e-09,1.0
2.061379523133079e-09,0.0
5.081620755922343e-10,0.0
5.030609109876761e-10,1.0
2.929213540097216e-09,1.0
2.858851430255273e-09,0.0
4.864928062972366e-10,0.0
2.9172762041886926e-09,0.0
2.4748781665072972e-09,0.0
5.02666305610927e-09,0.0
2.1645844479954636e-09,1.0
9.52960198756042e-09,0.0
0.18808465707778388,0.0
2.992768655286327e-09,0.0
5.081620755922343e-10,0.0
3.0760838052244628e-09,0.0
2.8019961324721963e-09,1.0
4.704549676872037e-10,0.0
