h,famous
0.59955674,0.0
0.3256329,0.0
0.6001254,0.0
0.56866306,0.0
0.50058377,0.0
0.42337027,0.0
0.4003722,0.0
0.50077313,1.0
0.62423337,0.0
0.66922796,0.0
0.66539276,0.0
0.73600847,0.0
0.23489545,0.0
0.3978053,1.0
0.66708547,0.0
0.50035,0.0
0.600734,1.0
0.5006166,0.0
0.49708268,0.0
0.4004699,0.0
0.6648857,0.0
0.324101,0.0
0.23324324,0.0
0.39860326,0.0
0.2335149,0.0
0.40101615,0.0
0.6669768,0.0
0.23383808,0.0
0.60292953,0.0
0.7347954,0.0
0.26699165,0.0
0.7373016,1.0
0.46656525,0.0
0.35019702,0.0
0.17068131,0.0
0.5982791,0.0
0.5949844,1.0
0.50230074,0.0
0.6658417,0.0
0.3355754,0.0
0.33285165,0.0
0.50274324,0.0
0.50087863,0.0
0.39597797,1.0
0.2942045,0.0
0.49840337,0.0
0.39326975,0.0
0.6016646,0.0
0.33430728,0.0
0.33266306,0.0
0.10097187,0.0
0.4668884,0.0
0.40022108,0.0
0.39748222,1.0
0.60150605,0.0
0.3021441,0.0
0.29980525,0.0
0.60174096,0.0
0.23232323,0.0
0.66830516,0.0
0.23412515,0.0
0.66714865,0.0
0.5662997,0.0
0.39413756,0.0
0.50237614,0.0
0.50023264,0.0
0.3960903,0.0
0.4035701,0.0
0.5660129,0.0
0.23466145,0.0
0.6670898,0.0
0.40196386,0.0
0.5010099,0.0
0.3035665,0.0
0.5001902,0.0
0.4040686,0.0
0.30313003,0.0
0.3359538,0.0
0.4659628,0.0
0.66475695,0.0
0.3946786,0.0
0.40284204,0.0
0.49961907,0.0
0.5996359,0.0
0.5000487,0.0
0.29864264,0.0
0.20368989,0.0
0.33175534,1.0
0.30042744,1.0
0.10291784,0.0
0.57621473,0.0
0.8003957,0.0
0.59702575,1.0
0.7344511,0.0
0.6586031,0.0
0.73160285,0.0
0.32935292,0.0
0.80331856,1.0
0.59945583,0.0
0.40256464,0.0
0.3708826,0.0
0.5763871,0.0
0.56628174,0.0
0.732993,0.0
0.6000083,0.0
0.30229774,0.0
0.66738117,0.0
0.66665626,0.0
0.23713924,0.0
0.39317113,0.0
0.40046242,0.0
0.22521262,1.0
0.6684836,0.0
0.23346747,0.0
0.33108196,1.0
0.3359391,0.0
0.7351781,0.0
0.3021857,0.0
0.39750943,0.0
0.49910912,1.0
0.60010207,0.0
0.40024054,1.0
0.66733235,0.0
0.6011562,0.0
0.66616404,0.0
0.3981513,0.0
0.73275715,0.0
0.66595393,0.0
0.50091344,0.0
0.6949293,0.0
0.40087673,0.0
0.23545209,0.0
0.4979548,1.0
0.40297532,0.0
0.59933627,0.0
0.30069396,0.0
0.6728672,1.0
0.6647858,0.0
0.46870384,0.0
0.80310124,0.0
0.5663982,0.0
0.7328272,0.0
0.29478553,0.0
0.73620236,0.0
0.49971536,0.0
0.6351191,0.0
0.33401692,0.0
0.32544303,0.0
0.40018424,0.0
0.398417,0.0
0.23619433,0.0
0.09850865,0.0
0.46573135,0.0
0.100150585,0.0
0.6673027,0.0
0.29673365,0.0
0.103200294,0.0
0.6364722,0.0
0.2698771,0.0
0.59968185,0.0
0.398782,0.0
0.66592026,0.0
0.23396774,0.0
0.33497834,0.0
0.30028048,0.0
0.6012698,1.0
0.7343207,0.0
0.29858583,1.0
0.23372419,0.0
0.50076866,0.0
0.495364,0.0
0.3018654,0.0
0.5672385,0.0
0.5030059,0.0
0.50043684,0.0
0.099872544,0.0
0.73160946,0.0
0.33387718,0.0
0.60141605,0.0
0.23568375,0.0
0.4337296,0.0
0.66905135,0.0
0.6005044,0.0
0.40050662,1.0
0.40170774,0.0
0.6331541,0.0
0.45217934,0.0
0.15723051,1.0
0.23112911,0.0
0.6658684,0.0
0.23345885,0.0
0.59969085,0.0
0.43639916,0.0
0.4692687,0.0
0.59981334,0.0
0.40312845,0.0
0.59747887,0.0
0.29760078,1.0
0.66625375,0.0
0.502513,0.0
0.43112874,1.0
0.501374,0.0
0.39954337,0.0
0.20054646,0.0
0.40043414,0.0
0.60198355,0.0
0.4997425,0.0
0.23629922,0.0
0.66658837,0.0
0.39948446,0.0
0.6011476,0.0
0.1606689,0.0
0.5005808,0.0
0.40014318,0.0
0.30119762,0.0
0.23581661,0.0
0.4028734,0.0
0.30343354,0.0
0.49158472,0.0
0.2977606,0.0
0.30065313,0.0
0.20115381,0.0
0.7316738,0.0
0.39779308,0.0
0.29980922,0.0
0.66454136,0.0
0.17014748,0.0
0.23650075,0.0
0.43248034,0.0
0.50317645,0.0
0.40353996,0.0
0.40092775,0.0
0.66847366,0.0
0.60155857,0.0
0.4335942,0.0
0.45106086,0.0
0.3907074,0.0
0.40194228,0.0
0.544722,1.0
0.16918112,0.0
