h,famous
0.5999939501209928,0.0
0.33211664589801976,0.0
0.5995230524706249,0.0
0.5661398438850404,0.0
0.49948061762107987,0.0
0.424207723903263,0.0
0.4000002511105832,0.0
0.5003893312889988,1.0
0.6308932752611978,0.0
0.6665731227534469,0.0
0.6660665736515267,0.0
0.7332892165524711,0.0
0.23495668985615642,0.0
0.39952840937920114,1.0
0.6658512416069768,0.0
0.5000008492877251,0.0
0.5990380673594836,1.0
0.5000008492877251,0.0
0.498869570504591,0.0
0.40000025111057935,0.0
0.6657388728454686,0.0
0.32518409390048353,0.0
0.23453505387082765,0.0
0.3995561865593434,0.0
0.2333438973920943,0.0
0.3991037268004759,0.0
0.6662112219263415,0.0
0.23472356339313266,0.0
0.5998071515444661,0.0
0.7328159490435443,0.0
0.2666699093057988,0.0
0.7334892411402721,1.0
0.46572455997089557,0.0
0.35000025094701104,0.0
0.16908481356141813,0.0
0.5990729718938934,0.0
0.5978453438791825,1.0
0.49960186239459675,0.0
0.666642157807727,0.0
0.333166376132567,0.0
0.3331540414735093,0.0
0.4998516845170294,0.0
0.49934043452737187,0.0
0.3989650742021699,1.0
0.29982358331277376,0.0
0.4990653621881129,0.0
0.398677187698724,0.0
0.5997183578940459,0.0
0.33506774019678753,0.0
0.33385412372810963,0.0
0.10108150683194247,0.0
0.4666675158453464,0.0
0.40000025111057935,0.0
0.3999982070155687,1.0
0.599900649454561,0.0
0.3010282169768489,0.0
0.30040214389937686,0.0
0.5995002539802757,0.0
0.23439578868143854,0.0
0.6663545818037659,0.0
0.23372694683597434,0.0
0.6660883048303204,0.0
0.5666606166786139,0.0
0.3984461530369372,0.0
0.4994766500841531,0.0
0.5000008492877251,0.0
0.39906664026781113,0.0
0.4004186325481483,0.0
0.5657449194370302,0.0
0.23483958868133425,0.0
0.6664237449335849,0.0
0.40045235782154154,0.0
0.5004072204944519,0.0
0.30283641633385683,0.0
0.5000008492877251,0.0
0.4002189828944493,0.0
0.3013308968462706,0.0
0.33350375286390777,0.0
0.4660194235890638,0.0
0.6657193699922489,0.0
0.3989693288647918,0.0
0.39998514287767467,0.0
0.4995001425318308,0.0
0.5999939501209928,0.0
0.4993143452041865,0.0
0.30020978335933085,0.0
0.20178246353528648,0.0
0.33334410003662857,1.0
0.30166591389440695,1.0
0.10236538161112647,0.0
0.5748174886548117,0.0
0.7992133115527922,0.0
0.5987799320406457,1.0
0.7327097069635846,0.0
0.6648665871252335,0.0
0.7319361249418835,0.0
0.333734616223276,0.0
0.7984415582148862,1.0
0.5999939501209928,0.0
0.3994846672556471,0.0
0.3739969751929912,0.0
0.5744040447093949,0.0
0.5658138101517841,0.0
0.7327544677665271,0.0
0.5999939501209928,0.0
0.3013742590435563,0.0
0.6659234016403841,0.0
0.665959904339444,0.0
0.23484126191992336,0.0
0.3972945543032387,0.0
0.40000025111057935,0.0
0.23366745482769588,1.0
0.6664179263015082,0.0
0.2333438973920943,0.0
0.33330931616570897,1.0
0.3343432308526353,0.0
0.7329763743681185,0.0
0.3015923216939774,0.0
0.39957833560598977,0.0
0.4998105176234283,1.0
0.5999939501209928,0.0
0.40060026361485795,1.0
0.6661291155595533,0.0
0.5995775363052359,0.0
0.666642157807727,0.0
0.3998197733300238,0.0
0.7333088246924843,0.0
0.666642157807727,0.0
0.4998356557363185,0.0
0.6986403271154461,0.0
0.39930688076410853,0.0
0.23484145204353357,0.0
0.4996275565230029,1.0
0.4001769209157161,0.0
0.5992286197688557,0.0
0.3014626441610598,0.0
0.6666784586897276,1.0
0.6657914594557529,0.0
0.46608234723454534,0.0
0.7995212389434376,0.0
0.5666606166786139,0.0
0.7333088246924843,0.0
0.29992878232551906,0.0
0.7332749268716678,0.0
0.49862768085912307,0.0
0.6328742616398619,0.0
0.33355933304436325,0.0
0.32500324282996174,0.0
0.3996772971012319,0.0
0.39926666658264487,0.0
0.23508129092340363,0.0
0.10283637765516865,0.0
0.4662594705267032,0.0
0.10000014524695387,0.0
0.6661746470081615,0.0
0.3007416873078523,0.0
0.10135888020480499,0.0
0.6331784611327885,0.0
0.26824965381741517,0.0
0.5999939501209928,0.0
0.3994181949936891,0.0
0.6664570752769409,0.0
0.23489846247548954,0.0
0.33304859270791326,0.0
0.30036859797740545,0.0
0.5995888653650422,1.0
0.7328713737101344,0.0
0.29956841963614506,1.0
0.2333438973920943,0.0
0.5000008492877251,0.0
0.49835834318738564,0.0
0.30111989019534974,0.0
0.5664012363348785,0.0
0.4995660235952344,0.0
0.4995982701750295,0.0
0.1029713671152949,0.0
0.7327097465609334,0.0
0.33358027392454237,0.0
0.5999939501232393,0.0
0.23460788740807112,0.0
0.4329682293237373,0.0
0.6666071844452756,0.0
0.5994542299367343,0.0
0.3998635084167126,1.0
0.4004068500131424,0.0
0.6333272835633714,0.0
0.4500029658508862,0.0
0.16857771555214426,1.0
0.23447575870997503,0.0
0.666642157807727,0.0
0.2333438973920943,0.0
0.5999939501209928,0.0
0.43316929012581495,0.0
0.46663817742309793,0.0
0.6002700643201037,0.0
0.39983400456455137,0.0
0.5988522135951664,0.0
0.2999759827233302,1.0
0.666642157807727,0.0
0.5001785361094684,0.0
0.4330265430894511,1.0
0.49963107126861217,0.0
0.39977775349470435,0.0
0.20001056394971556,0.0
0.39936928724219145,0.0
0.5999495687996107,0.0
0.49934180099893255,0.0
0.23384537809780506,0.0
0.6664570752743825,0.0
0.3995002030676248,0.0
0.5992507152346398,0.0
0.16766673511873054,0.0
0.5007647696146674,0.0
0.40000025111057935,0.0
0.30065047373532067,0.0
0.23479661587247408,0.0
0.399743590105477,0.0
0.3019508953758624,0.0
0.4978523022625121,0.0
0.29992599908326495,0.0
0.30027611572431034,0.0
0.20070295356165088,0.0
0.7323820495011806,0.0
0.39909777191365764,0.0
0.30024960497335895,0.0
0.6658161784654173,0.0
0.16834152622937174,0.0
0.23413810544110586,0.0
0.4324659667483688,0.0
0.4996968209803712,0.0
0.40110164464801046,0.0
0.3995192947275398,0.0
0.6664577262172792,0.0
0.5996376918407542,0.0
0.4333335845529581,0.0
0.4493182741807242,0.0
0.3989165929120854,0.0
0.3994265173538705,0.0
0.5486174745521435,1.0
0.16871123238347352,0.0
0.333574280424061,0.0
0.33333657619055634,0.0
0.5999939501209928,0.0
0.16667723050733668,0.0
0.5666606166786197,0.0
0.6247568938329315,0.0
0.5994632198356575,0.0
0.666642157807727,0.0
0.4995168684508957,0.0
0.5660362804285547,0.0
0.4658472671302244,1.0
0.3998618788826161,0.0
0.6331356320806522,0.0
0.4324829704538061,0.0
0.30073319443087115,0.0
0.5001924536497133,1.0
0.3994730739738831,0.0
0.3012235313679237,0.0
0.7332176715791864,0.0
0.29999551984934986,0.0
0.5247806330268378,0.0
0.5662473738110407,0.0
0.49999353712807715,1.0
0.40023067954029556,0.0
0.5985233844239336,1.0
0.3338636719921964,0.0
0.3994190653034868,0.0
0.5662580219780461,0.0
0.16900406351689362,0.0
0.498881948184843,0.0
0.10000014524695387,0.0
0.5999939501366771,0.0
0.40000025111057935,0.0
0.5666606166786139,0.0
0.2333438973920943,0.0
0.2333438973920943,0.0
0.40019498275223314,0.0
0.10231460885510939,0.0
0.6326160032004237,0.0
0.5996347615841788,0.0
0.3014718655050489,1.0
0.5662532547497392,0.0
0.49917093293528847,0.0
0.3333129588482659,0.0
0.7333088246924843,0.0
0.3004633697314794,0.0
0.5000008492877251,0.0
0.2746545862249702,0.0
0.3006082265457123,0.0
0.40000025111057935,0.0
0.2341837177485179,1.0
0.43330487812427354,1.0
0.40000025111057935,0.0
0.4510259285183038,0.0
0.3005538611472219,0.0
0.5993894022431013,0.0
0.23437257357207367,0.0
0.7987438098798023,1.0
0.6663710084487726,0.0
0.30057941761508356,0.0
0.5002751103454126,0.0
0.23530015416461153,0.0
0.4333335845529581,0.0
0.732601586172514,0.0
0.49812381431200864,0.0
0.5664801911477583,0.0
0.44829393647833093,0.0
0.30096883408687586,0.0
0.666642157807727,0.0
0.7329168538139761,0.0
0.3349385002787658,0.0
0.3996511764976726,0.0
0.7327983026196008,0.0
0.33333657619055634,0.0
0.7325304991346007,0.0
0.4665174667901056,0.0
0.5000008492877251,0.0
0.399759495154504,1.0
0.5656167805829125,1.0
0.20019567740989583,0.0
0.4739277110008795,0.0
0.39998141191064956,0.0
0.5993076968776107,0.0
0.3344759464679785,0.0
0.30057232000038664,0.0
0.4995721980975724,0.0
0.3332572433376594,0.0
0.4997436746963244,0.0
0.5999939501209928,0.0
0.30092775728402044,0.0
0.49997405553845764,0.0
0.2330902253032824,0.0
0.33397454838244606,0.0
0.23487935959913117,0.0
0.399236648389963,0.0
0.4014857064062624,0.0
0.5992883267328503,0.0
0.49995915170278143,0.0
0.3991683867602264,0.0
0.49976354760532327,0.0
0.33333657619055634,0.0
0.49923425488291184,0.0
0.5992689626635678,0.0
0.40033273556893173,0.0
0.5652175619564938,1.0
0.30000324274817763,0.0
0.40000542507079495,1.0
0.23361518607491488,1.0
0.39868780333201853,0.0
0.7323703740002392,0.0
0.7328871143552794,0.0
0.40000025111057935,0.0
0.3751472186064062,0.0
0.6655117869218077,0.0
0.1007612994123591,1.0
0.40000025111057935,0.0
0.168132353007299,0.0
0.7994334428204746,0.0
0.39999986382192676,0.0
0.49932480827539544,0.0
0.49933229840793614,0.0
0.29998935089217643,0.0
0.5999712214932571,1.0
0.30230991805256907,0.0
0.5986079078439599,0.0
0.4994662491516043,0.0
0.40000025111057935,0.0
0.33366874703702787,1.0
0.49975943767633846,0.0
0.5246464296178207,0.0
0.3995357141511319,0.0
0.30034420185705735,0.0
0.44925291885338753,0.0
0.6660393469798964,0.0
0.599670783297708,0.0
0.6660026996629018,1.0
0.3747585469281171,0.0
0.5200008493531526,0.0
0.4013053558311969,0.0
0.23375217799042405,0.0
0.4014330200778587,0.0
0.4997016451698552,0.0
0.2344135896836903,0.0
0.25001056411328365,0.0
0.7322877258075254,0.0
0.30000324274817763,0.0
0.3007490821288321,0.0
0.6331611367697989,0.0
0.5996425015644902,0.0
0.33326771511605985,0.0
0.3341777647735375,0.0
0.3014116662867348,0.0
0.40020308072577254,0.0
0.49945994621590356,0.0
0.16863524081719922,0.0
0.6662579572786674,0.0
0.2333438973920943,0.0
0.3995380318053851,0.0
0.2996964103261152,0.0
0.29977793252800655,0.0
0.2677712269305766,0.0
0.7996010125825138,0.0
0.49999353712807715,1.0
0.3998751863259292,0.0
0.4002743794887047,1.0
0.4992069122510099,0.0
0.39891324025280406,1.0
0.1688843354767045,0.0
0.39954814562947566,0.0
0.7997524858695163,0.0
0.30069547518908024,0.0
0.4004650226665841,1.0
0.2349207991871265,0.0
0.6656506293865461,0.0
0.3997578708769933,0.0
0.49788055829937694,0.0
0.30000324274817763,0.0
0.5638081438259257,0.0
0.5666606166786139,0.0
0.29962826611855603,0.0
0.49983565570476174,0.0
0.6655269011367836,1.0
0.16920427111026787,0.0
0.5988610636646721,1.0
0.5996559952967581,0.0
0.6651687760021805,0.0
0.5993399629688277,0.0
0.49970199185061875,0.0
0.3002277690240099,0.0
0.5999439115967381,0.0
0.4200002511760065,0.0
0.23473286977396104,0.0
0.3001481888048225,0.0
0.23454131451276247,0.0
0.4982383247800639,0.0
0.40056288801588374,1.0
0.43335670755681693,0.0
0.4989625369877701,0.0
0.6330568103834613,1.0
0.16754266919445895,1.0
0.6655328222037009,0.0
0.4982405026964906,0.0
0.23423456446997373,0.0
0.2999759827233302,1.0
0.5998760447216908,0.0
0.33309099166433703,0.0
0.26720771758838113,0.0
0.433758021247125,0.0
0.2333438973920943,0.0
0.5651806618763165,0.0
0.10270072242795239,0.0
0.30069244331601175,1.0
0.2333438973920943,0.0
0.16784120859581275,0.0
0.27500324266639353,0.0
0.49999353712807715,1.0
0.40033693605083426,0.0
0.3996452924280395,0.0
0.3994727776253375,1.0
0.4650166121609501,0.0
0.4660596326063114,0.0
0.800112086435214,0.0
0.4994224755056613,0.0
0.598908356666352,0.0
0.1685156964999235,0.0
0.66558708798302,0.0
0.3005689401821766,0.0
0.4988113375209173,1.0
0.5662348291088977,0.0
0.5978391890254832,0.0
0.5988183904008996,0.0
0.2333438973920943,0.0
0.40016774417044443,0.0
0.30040303914254424,0.0
0.6664223303608933,0.0
0.16667723050733668,0.0
0.5999939501209928,0.0
0.3996773113524456,0.0
0.5666606166786139,0.0
0.10365439162728939,0.0
0.23404124300406767,1.0
0.4992726542351559,0.0
0.5651494037452106,0.0
0.3329251131089815,1.0
0.30000324274817763,0.0
0.40000025111057935,0.0
0.3000502971910214,0.0
0.49987034075529796,0.0
0.4988387785300897,0.0
0.332622576815861,1.0
0.16870028145810287,0.0
0.39865382533172977,0.0
0.40000025111057935,0.0
0.49956484895429265,0.0
0.4998652739881169,0.0
0.33402870883605856,0.0
0.5999939501209928,0.0
0.10295185705155266,0.0
0.5731490728378812,0.0
0.2999759827233302,1.0
0.5999939501209928,0.0
0.5239608956495926,0.0
0.10210797760104819,0.0
0.499656038061004,0.0
0.4996492004698443,0.0
0.33362862271748434,0.0
0.5991607461602232,0.0
0.4653083291024718,0.0
0.49951986565499334,0.0
0.599982248050122,1.0
0.5998830286005892,0.0
0.3009552261824761,0.0
0.465805339987725,0.0
0.1023045405785244,0.0
0.3996039624758128,1.0
0.30047965995882847,0.0
0.6662833641672843,0.0
0.5666606166786139,0.0
0.6989845352866664,0.0
0.2329496720836444,0.0
0.4995482045931662,0.0
0.2333438973920943,0.0
0.4996103807765938,0.0
0.30104456155922277,1.0
0.3255321766045167,0.0
0.10000014524695387,0.0
0.6993086462674613,0.0
0.499788603911094,1.0
0.3999982070155687,1.0
0.49915378319293263,0.0
0.2333438973920943,0.0
0.10000014524695387,0.0
0.23337329703866327,0.0
0.666642157807727,0.0
0.23487639784024547,0.0
0.3984775654234358,0.0
0.4989862324241446,0.0
0.16809407312501523,0.0
0.4005996285490902,0.0
0.49970925670070787,0.0
0.39983395821904105,1.0
0.25046232549530867,1.0
0.4998938192119684,0.0
0.301517918061167,0.0
0.7000217602521063,1.0
0.5999939501209928,0.0
0.6654452050621685,1.0
0.4498343804936061,0.0
0.37519373253918165,0.0
0.5666606166786139,0.0
