h,gender
0.057379009999999994,0
0.0051076036,1
0.038112309999999996,0
5.381339599999999e-24,1
0.09726499,0
0.028390264999999998,0
0.0394691,0
0.036216208,0
0.1,0
0.0049975973,0
0.04278113,0
0.020987766999999997,1
0.099991107,1
0.073054355,0
5.647379e-05,1
2.564075e-22,1
0.00032558478,0
0.07647604300000001,0
0.07185148999999999,0
0.08559142,0
0.017864782000000003,1
0.011426598,0
1.4058596e-23,1
0.030047056,1
0.0067984805,1
0.018122469999999998,0
0.027771713999999996,0
9.7521624e-06,1
0.0028565459,0
0.038067517,1
0.0014140122,0
0.031202695000000003,0
0.06939291,0
0.029175135,0
0.095405936,0
0.08718528,0
0.0009464180000000001,0
0.03228045,1
0.050194380000000004,0
0.07878925,0
0.08732273,0
0.0010028966,1
0.070778066,1
0.09804062999999999,0
0.055229985999999995,0
0.008212432,1
0.03646835,0
0.00030927012999999997,0
0.003539664,0
0.0005068316,0
0.051331514,1
0.07352641,1
0.096128726,0
0.0059606586,0
0.09997068,0
0.09305481,0
0.03247635,0
0.005344949999999999,1
0.030515108000000003,1
0.04137346,0
0.06587835,0
0.011306403,0
0.034089515,0
0.015102102000000001,1
0.00075594573,0
0.0980342,0
0.07853592000000001,0
0.08405798,0
0.0007836053,0
0.0023752812,1
0.0076553546,0
0.031212366000000002,1
0.090708315,0
0.027910935999999997,0
0.08122945000000001,0
0.018253069,0
0.0048779782,1
3.483334e-06,0
0.002095102,1
0.062099680000000004,0
0.05274941,0
0.0046164006,0
0.041556677,0
0.08926238,0
0.014065179,0
0.051016532999999996,0
0.0018544732000000002,1
0.0070197060000000006,1
0.022910565,0
0.0044021636,0
0.0051728445999999996,0
0.005195441,0
0.05088679,0
0.022299258,1
0.04313253,0
0.00043135937,0
0.056973249999999996,0
0.04286319,1
0.037322724,1
0.0003509155,0
3.4712368000000004e-06,0
0.0029164255,0
0.0026535414,0
0.0022340466999999998,1
0.012271509,1
0.012967102,1
3.165223e-20,1
0.070154965,0
0.026299090000000004,1
0.01393715,0
0.012885793000000001,0
0.033311366999999995,0
0.0005348616,0
0.017709215,1
0.0050002407,0
0.009122290500000001,0
0.040211305,1
0.065748256,0
0.030069074,0
0.04451127,0
0.077473664,0
0.0039948877,1
0.025630516,1
0.05357361000000001,0
0.022367325,0
0.073688334,0
0.00052412516,0
0.0031025881000000003,1
3.56066e-05,1
0.07126542999999999,0
0.0026728304000000003,0
2.2726067e-05,0
0.035677943000000004,1
0.0011809873,0
0.09643243,0
6.427829999999999e-08,0
0.024164188,0
0.09338974,0
1.6151828e-05,1
0.02001198,0
0.0057397902,0
0.028485718,1
0.002401902,0
0.025653753,1
0.0033509612,1
0.006041049200000001,1
0.003363578,0
0.00056485776,0
0.044652819999999996,1
0.030155322000000002,0
0.08799137,0
1.5734475000000002e-14,1
0.025651020000000004,1
0.08133243,0
0.079216915,0
5.885761000000001e-11,0
0.015461220000000001,0
0.011820186,0
0.018263648,0
0.06438128,0
1.2863164000000002e-10,1
0.002676418,1
9.84637e-08,0
8.958386e-06,0
0.025416647999999997,0
0.0865967,1
0.04763715,0
0.015153989000000001,0
0.007377430999999999,1
0.060721899999999995,0
2.8316532999999996e-13,1
0.032214227,0
0.056717324,1
0.0077649064,0
0.012925147000000001,1
0.04769717,0
0.00026804423,0
0.004140674,0
1.1139432999999999e-05,0
0.09541576,0
0.011965722,0
0.08465702,0
0.035450584,1
0.0038137846000000004,0
0.008824878,0
0.034102795000000005,1
0.056241392999999994,0
0.030152917,0
0.016280992,0
0.01140582,0
0.0023534719,0
0.011291123,0
0.009969190999999999,0
0.00026371991,0
7.8056665e-05,0
0.0019865082999999998,0
0.003883991,0
0.0017112829,0
0.006777844,1
0.015722942,0
0.022952949,1
0.033652510000000004,0
0.1,0
0.07111035,0
9.182643e-06,0
0.031054685,0
0.054871285000000006,0
0.04454716,0
0.015539373,0
0.0037334869999999997,1
0.07118263,0
3.165223e-20,0
0.0009052388,0
0.0038575783,0
0.029150589999999997,0
0.03366359,0
0.094659644,0
0.071951795,0
0.05994332,0
0.092580366,0
0.0716923,0
0.01075243,0
0.047419766,0
0.011704418,1
0.03980052,0
0.099921656,1
0.0461092,0
0.0086803965,0
0.066852796,0
0.009051534,0
0.0026074495,1
0.0041625805000000005,1
0.0381363,0
0.029211268000000002,1
0.073621136,0
0.022319901,0
0.011222616000000001,1
0.00068835057,0
0.014225996,0
0.09772908,1
9.450773000000001e-18,1
0.0048762828,1
0.06895810399999999,0
0.098099595,0
0.016052045,1
0.010637193999999999,0
0.020841376,0
0.0013914091,1
0.0011679438000000001,1
0.08742179,1
0.057699900000000005,1
0.0491424,0
0.08417976499999999,0
0.1,1
0.035176143,0
0.006601388,0
0.041572633,1
0.0105663665,1
0.0001130362,1
0.00024413795,0
0.07885229,0
0.01099408,0
0.03160616,0
0.03522918,1
0.087054455,0
0.0010011492999999999,1
1.22454385e-06,1
0.0421439,0
0.027455905000000003,0
0.008249817,0
0.007521123,0
0.08269398,0
0.099765223,1
0.004648309,0
0.013080691,0
4.4694084e-07,0
0.023858622,0
0.0008179031999999999,0
0.02792796,0
0.0075968124,1
0.0028144768,0
0.09993970399999999,0
0.0036284193,0
0.0007208244,1
0.026286557,1
0.03932108,0
6.425393e-09,0
0.045416784,0
3.0000453e-08,0
0.0671692,0
0.0055836722,0
0.01855821,1
0.040488289999999996,1
0.07440432300000001,0
0.035349405,0
0.018515807000000002,0
0.005261730399999999,0
0.006355848999999999,0
0.004475979,0
0.02808994,0
0.019341601,0
0.0021001207000000003,1
0.06282672,1
0.099999905,0
4.1149423e-13,1
0.061127036999999995,0
0.036501466999999996,1
0.0022088323,1
0.013880466999999999,1
0.010404768,0
0.014632863,1
0.0060034024999999994,1
0.09775285,0
0.09364489000000001,0
0.09940698,0
0.07000178,1
0.006677509,0
4.6631452000000004e-12,0
0.005466142,0
1.0923788999999998e-20,1
0.07670718,0
0.0922065,0
0.006263715,1
0.091080874,1
0.0008007663,0
0.0009761817,1
0.024344094,1
0.044500685,0
0.031372,0
0.07888484,0
0.0035026237,0
0.092834675,1
0.06756522000000001,0
0.006343232,0
0.09726,0
0.1,0
0.00076817423,0
0.09399386,0
0.023111454,0
0.060490453,0
9.3271065e-05,1
0.027458450000000002,0
0.011391324,0
0.024546673999999997,0
0.023175925,0
2.4664921999999998e-08,1
0.006135105300000001,1
0.061189914,1
0.0029905497999999997,0
0.07773099,1
0.008933221500000001,0
0.08545106599999999,0
0.037647112999999996,0
0.099999976,1
0.0011404234,0
0.048267087,0
0.047683296,1
0.020249672,0
0.020145917,0
0.08670873999999999,0
0.018100019000000002,0
0.00026984927,0
0.0026801664,0
0.03715238,0
0.012586047999999999,0
0.089163846,0
0.00026804423,1
0.016992864,1
0.030895844,1
0.0054458752,0
0.04125541,1
0.026482558,0
0.08012777,0
0.0010778910500000001,0
0.0393113,0
0.1,0
0.0029017493,0
0.001067246,0
0.018640685,0
3.7017958e-10,1
0.027970420000000003,0
0.011148228,0
0.033008011999999996,0
0.039743707,1
0.011562468,1
0.007482068,0
0.015261196,1
0.08448605000000001,1
0.012999511,0
0.1,1
0.05305904,0
0.061730074999999995,0
0.040574366,0
0.0030732142,0
0.044410342000000005,0
0.01868696,0
0.085187924,0
3.3148672e-05,0
0.035390684,1
0.0092638455,1
0.0051965587,0
0.015621197,1
0.0740796,0
0.008807327600000001,0
0.00144246565,1
0.05849775,1
0.020179021,0
0.095296925,0
0.019322821,0
0.020850863,0
0.09159273999999999,0
0.089655733,1
0.07344914999999999,0
0.1,0
0.061963934,0
0.0010423847,0
0.075134796,0
0.08200026,0
0.013658674,0
0.046736857,1
0.0003947427,0
0.037581906,0
0.016474838999999998,0
0.09868787999999999,0
0.0027877362,0
0.01662215,1
0.0012090074,0
0.020034657,0
0.025834855,1
0.07512782999999999,0
0.07311088,0
0.05580427,1
0.018854459,0
4.6858415999999996e-05,0
0.09400373,0
0.07552763,1
0.096438515,0
0.007723564,1
0.06032253,0
0.00979332,0
0.040489843,1
0.09706356499999999,0
0.0012311282,1
0.035084364,1
0.00063685034,0
0.06308918999999999,1
0.0010881399,1
0.017309184,1
0.092545927,0
0.042264283,0
0.03319984,0
0.004219047,1
0.003465695,1
0.09225002,0
0.010932774000000001,0
0.021103427,1
0.09999991700000001,0
0.037394932,0
0.0045026816,0
0.09971506,1
0.09322793,0
