h,famous
0.0,1.0
0.889344262295082,0.0
0.0,0.0
0.0,1.0
0.7786885245901639,0.0
0.5491803278688525,0.0
0.7827868852459017,0.0
0.7848360655737705,0.0
0.0,1.0
0.680327868852459,1.0
0.0,0.0
0.0,0.0
0.5594262295081966,0.0
0.0,0.0
0.0,0.0
0.6229508196721312,0.0
0.6885245901639344,1.0
0.8770491803278688,0.0
0.0,0.0
0.9016393442622951,0.0
0.0,0.0
0.7889344262295082,0.0
0.0,0.0
0.6127049180327868,0.0
0.8299180327868853,0.0
0.5471311475409836,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.540983606557377,0.0
0.0,0.0
0.6413934426229508,0.0
0.0,0.0
0.6045081967213115,0.0
0.0,0.0
0.0,1.0
0.6065573770491803,0.0
0.5368852459016393,0.0
0.0,0.0
0.6168032786885246,0.0
0.0,0.0
0.0,1.0
0.5348360655737705,0.0
0.6454918032786885,0.0
0.6475409836065573,0.0
0.8483606557377049,0.0
0.9344262295081968,1.0
0.7971311475409836,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.9118852459016393,0.0
0.0,0.0
0.6536885245901639,0.0
0.5512295081967213,0.0
0.0,0.0
0.0,1.0
0.8545081967213115,0.0
0.8401639344262295,0.0
0.8360655737704918,0.0
0.0,0.0
0.0,0.0
0.9385245901639344,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9098360655737705,0.0
0.9897540983606558,0.0
0.6762295081967213,0.0
0.0,0.0
0.0,0.0
0.6577868852459017,0.0
0.6598360655737705,0.0
0.9590163934426229,0.0
0.0,0.0
0.7930327868852459,0.0
0.0,1.0
0.0,0.0
0.0,1.0
0.9549180327868853,0.0
0.0,0.0
0.0,1.0
0.5799180327868853,0.0
0.7540983606557377,1.0
0.5819672131147541,0.0
0.6680327868852458,0.0
0.5307377049180327,0.0
0.0,0.0
0.0,0.0
0.8668032786885246,0.0
0.0,1.0
0.9959016393442623,1.0
0.8627049180327868,0.0
0.0,0.0
0.0,0.0
0.5286885245901639,0.0
0.0,1.0
0.790983606557377,0.0
0.6782786885245902,0.0
0.7459016393442623,1.0
0.0,1.0
0.7233606557377049,1.0
0.5614754098360655,0.0
0.0,0.0
0.0,0.0
0.8463114754098361,0.0
0.0,1.0
0.0,0.0
0.985655737704918,0.0
0.9631147540983607,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.8278688524590164,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.7192622950819672,1.0
0.9487704918032787,0.0
0.0,0.0
0.819672131147541,0.0
0.9221311475409836,1.0
0.0,0.0
0.0,1.0
0.6024590163934427,0.0
0.5327868852459017,0.0
0.0,0.0
0.5430327868852458,0.0
0.735655737704918,1.0
0.5983606557377049,0.0
0.709016393442623,0.0
0.721311475409836,1.0
0.0,1.0
0.0,0.0
0.7131147540983607,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.8073770491803278,0.0
0.8114754098360656,0.0
0.0,0.0
0.6987704918032787,0.0
0.0,0.0
0.8565573770491803,0.0
0.0,0.0
0.7172131147540983,0.0
0.5901639344262295,0.0
0.930327868852459,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.6844262295081966,0.0
0.0,0.0
0.9077868852459017,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.5758196721311475,0.0
0.0,0.0
0.8852459016393442,0.0
0.5717213114754098,0.0
0.9364754098360656,1.0
0.0,0.0
0.0,0.0
0.9815573770491803,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.915983606557377,0.0
0.0,0.0
0.5655737704918032,0.0
0.9713114754098361,0.0
0.5737704918032787,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6864754098360655,0.0
0.569672131147541,0.0
0.0,0.0
0.6290983606557377,0.0
0.0,1.0
0.0,0.0
0.7991803278688525,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.6926229508196722,0.0
0.9180327868852459,0.0
0.7704918032786885,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.7418032786885246,1.0
0.0,0.0
0.0,0.0
0.7622950819672131,1.0
0.0,0.0
0.7663934426229508,1.0
0.0,0.0
0.0,0.0
