h,famous
0.5960522,1.0
0.73548836,1.0
0.5335183,0.0
0.49920425,0.0
0.33201417,0.0
0.6991524,0.0
0.663268,0.0
0.40039054,0.0
0.56721663,0.0
0.43384767,0.0
0.36720058,0.0
0.36731967,0.0
0.46882412,0.0
0.66319346,0.0
0.3318375,0.0
0.73504424,0.0
0.40065745,0.0
0.60034007,0.0
0.5327161,0.0
0.49947655,0.0
0.46608147,0.0
0.76588833,0.0
0.42480373,1.0
0.49936518,0.0
0.56888515,0.0
0.6989658,0.0
0.33188552,0.0
0.5670566,0.0
0.80105186,0.0
0.77027386,0.0
0.5353715,1.0
0.56708467,0.0
0.70444787,1.0
0.7668115,0.0
0.5670815,0.0
0.43387017,0.0
0.6338101,0.0
0.6919879,1.0
0.53299314,0.0
0.56720203,0.0
0.63953716,0.0
0.62966645,0.0
0.30235603,0.0
0.6991798,0.0
0.46602798,0.0
0.5672258,0.0
0.4688327,0.0
0.5371245,0.0
0.53472483,1.0
0.4721658,1.0
0.60045975,0.0
0.5242314,0.0
0.42230034,1.0
0.6031953,0.0
0.5327722,0.0
0.5359247,0.0
0.69908077,0.0
0.49942026,0.0
0.5396209,0.0
0.6337319,0.0
0.53288794,0.0
0.7029517,0.0
0.66547066,0.0
0.63377446,0.0
0.3942428,1.0
0.42798927,1.0
0.4661527,0.0
0.49953967,0.0
0.5328072,0.0
0.43382022,0.0
0.4339098,0.0
0.535452,0.0
0.43388847,0.0
0.46610177,0.0
0.6371498,0.0
0.5503577,0.0
0.43400848,0.0
0.69915587,0.0
0.5328689,0.0
0.0031316082,0.0
0.36726946,0.0
0.531905,0.0
0.5486065,0.0
0.5648234,1.0
0.46835443,0.0
0.36606264,0.0
0.60051787,0.0
0.5021975,1.0
0.66581815,0.0
0.43984944,0.0
0.36735684,0.0
0.6645673,0.0
0.4717861,1.0
0.4256729,0.0
0.4338439,0.0
0.47371897,0.0
0.6002784,0.0
0.41944423,1.0
0.6640996,1.0
0.52417535,1.0
0.4336943,0.0
0.56699145,0.0
0.63378954,0.0
0.0025639273,0.0
0.53549767,1.0
0.65496445,1.0
0.56708294,0.0
0.3319171,0.0
0.6365305,0.0
