h,Married
0.1191236766596509,1
0.3768835280431755,1
0.6871832382729911,1
0.5681716382321367,0
0.3280240550737621,1
0.119297849914568,0
0.133902102538157,0
0.1118296140125033,0
0.1273651732848185,0
0.1071001391142476,0
0.1010616379483447,0
0.4443080079705866,1
0.1192187755862628,1
0.1592757229831678,1
0.3794840484782038,0
0.1108322588447653,0
0.1064293113272059,0
0.3376102518971381,1
0.0922637235671047,0
0.0937297536319455,1
0.1155878242331474,1
0.0514161834951664,0
0.3152282996655433,1
0.1244789409773194,1
0.3966334742484383,1
0.1177654369352043,1
0.3570345044636386,1
0.3355948640759893,1
0.2931560640308365,1
0.0965900040412258,0
0.0926906585808286,0
0.1226510239554424,0
0.1155071669578038,1
0.1025945486963578,1
0.0963242937283188,0
0.1202452243809728,0
0.1220044999912173,1
0.1032347147712844,1
0.6593242493200593,1
0.094389768198263,0
0.1373093311831595,1
0.0794726572029786,0
0.1160843097397588,0
0.1247464748004392,1
0.1211569016152844,1
0.2445025895725105,0
0.1309914580666664,0
0.1011250162592307,0
0.0991702660397362,0
0.0974365308827475,0
0.4754912065070423,0
0.0399559783127013,0
0.4414233136622834,1
0.1133420842409129,0
0.0693273672089998,1
0.2306411982345043,1
0.091623482768805,0
0.0906942855190691,0
0.331942775479406,1
0.1125230155922836,1
0.1574012631095554,1
0.1364091837756875,1
0.1214496880791937,1
0.4911186015670317,1
0.3729881204616531,0
0.3219724377418042,0
0.1028251359167894,0
0.3425693507749239,0
0.0931281004845936,0
0.12522724361324,1
0.1125720454073958,0
0.1375403674812736,0
0.5361907150466823,1
0.1296640111628351,0
0.1240982085040432,1
0.3352677730072261,1
0.3236381987499986,0
0.1143536885909339,0
0.1048992484990648,0
0.1215869305224952,0
0.1299328244636794,1
0.578267734298868,0
0.5520108389666176,1
0.3066969311888749,0
0.2487110728387597,0
0.6203067403741661,0
0.2540138283240696,0
0.0903891782544219,1
0.1251509148823189,0
0.3506298054560562,0
0.0504134788824948,1
0.4650286201940593,0
0.1355047875522602,1
0.4289162681351369,0
0.0930690052919293,0
0.0473623041641477,0
0.3491112318761412,0
0.3335716754647785,1
0.1397878503128219,0
0.1058576362340013,0
0.1047599700342959,0
0.2757795563628039,1
0.1124954649866829,1
0.390871929890231,0
0.1039053813792236,0
0.1176378177371621,1
0.1227527942029191,1
0.1424515462392159,0
0.0917009285959787,0
0.1142283723516949,0
0.3164842825201017,1
0.7153545664369408,0
0.0328638096110996,0
0.1498988046486601,1
0.1580244984154914,1
0.0867819114268147,0
0.1197860975911726,1
0.1194550589150745,0
0.115322983732231,1
0.1352119566978302,1
0.1529987777015025,1
0.1410070699129952,0
0.1192390822911557,1
0.1270272200354483,1
0.1267751569887232,0
0.1273198887096569,1
0.6652455007095109,0
0.1335102389486591,1
0.131537542604199,0
0.1360680446478472,0
0.1244556026953353,0
0.0959918037686061,0
0.2516932762707684,0
0.1217074245397858,1
0.1002377511762009,0
0.0999536561619873,0
0.1260096774133751,0
0.1104836937495794,0
0.3790877639108614,0
0.1051938838356497,0
0.1000538367184179,0
0.1180293515440532,0
0.1313668468196436,1
0.1102340695051158,1
0.1246029065338476,0
0.1015985980637356,1
0.0845055597682613,0
0.1327719509798235,1
0.59177352183184,1
0.1082623332452202,1
0.1185822684007661,1
0.136197810035583,0
0.1002374300673091,0
0.4324560392974974,1
0.1217604222412919,0
0.1155149568485515,0
0.125593201159749,0
0.296088695536523,1
0.2759722289272313,1
0.1355140104399899,1
0.1142682003127197,0
0.0892856832112277,0
0.1114345870665723,0
0.2930635248529575,0
0.1153547817189831,1
0.0823265936225253,1
0.1307887373513799,1
0.1133287598977891,0
0.4193840952250536,0
0.1200887956686421,1
0.1535918709203259,0
0.1042123286386061,0
0.1178718356217508,1
0.3135983234138757,1
0.1363813627708658,1
0.3299145794069853,0
0.0940231902238675,1
0.130325124053148,0
0.0866565300104702,0
0.4505782198977912,1
0.1244413057875931,0
0.7927030058782653,0
0.0914856815653532,0
0.1350901640396928,1
0.1208577567362783,0
0.3619485961907625,1
0.1041936870892367,0
0.0805978863749138,0
0.1028848094660608,0
0.1126885493238604,1
0.1264933741164235,0
0.033657563891059,0
0.3461892454037067,0
0.5140914046815488,1
0.5474931740084404,0
0.1221594287003759,1
0.254917112202456,1
0.1078746975057042,0
0.2422507545214264,1
0.1265513153086506,1
0.1324617368882183,0
0.1283414119905929,1
0.1268541507407107,1
0.5263672492137694,1
0.1201952623551337,0
0.1071119641698647,0
0.3520016622691368,1
0.1334568539318176,1
0.1157050802928736,1
0.5656243346141518,1
0.0661498104044579,0
0.589842359764172,1
0.1221607212587724,0
0.377334855238174,0
0.0956103829422759,1
0.1135862321218396,1
0.0664189089253469,0
0.1221404536365385,1
0.3785808518465915,1
0.1204139255947263,1
0.3044291169004962,1
0.1373093311831595,1
0.1172814735854332,1
0.1241590536433632,1
0.1145969711886207,0
0.1156713999691623,1
0.3325782396509387,0
0.2978727839556795,1
0.1116610627353572,1
0.1181081184323438,1
0.1036716049783412,0
0.1215779247835459,1
0.1114061805555459,0
0.3424102291515883,0
0.3526676207888735,1
0.3311005080508137,0
0.1050794588631972,0
0.1204163970375197,0
0.128612573304055,0
0.4000355031464603,0
0.1294143606235259,0
0.3375120128541918,0
0.1075996601559645,1
0.0799587047054721,0
0.1287933596123232,1
0.4124613454849191,0
0.6457760359978656,0
0.110583974004277,0
0.6111328683340784,1
0.1336974394550211,1
0.0053833879769307,0
0.1153772101474561,1
0.1611989693861676,1
0.1131797714345452,0
0.4927306419322967,0
0.4766599469048763,0
0.122237026175021,1
0.118168017428003,0
0.2694120575499403,1
0.0872859446067211,0
0.1254374471890727,0
0.0576640588995569,1
0.122743734236187,1
0.444453675588324,0
0.1351161607531498,1
0.1248473414581297,0
0.2975613676251145,1
0.102296601013084,0
0.1255819150738451,1
0.1260697579386991,1
0.7001619842521709,1
0.130325124053148,0
0.0719469695275629,1
0.1134794556335256,0
0.3748551548528917,0
0.1355140104399899,1
0.1424833493556633,0
0.1349150865999011,0
0.3219724377418042,0
0.3215104812837862,1
0.0940771347031309,0
0.1330085824341902,1
0.0081118319762626,1
0.1729501979237868,1
0.093165813666223,1
0.0843260539165744,0
0.1248902208341966,1
0.110709177627769,0
0.3292626849239985,0
0.1243416489960423,0
0.1373093311831595,1
0.3107483973526995,0
0.2494758382976126,0
0.1017063409155353,1
0.5201154201629175,0
0.6507405715983197,0
0.0798787974365841,0
0.1294550185797736,0
0.4492948495412992,1
0.3578412005491013,0
0.1265018879704541,0
0.1442252036768147,1
0.1263257868168404,0
0.1121810499897135,0
0.1367669048385628,1
0.3219724377418042,0
0.1202813347861864,0
0.6177541328680581,0
0.1195627538571057,0
0.466699448819088,0
0.1420933497164236,1
0.104749834216598,0
0.1186457951234552,0
0.1020359284114926,1
0.1079670119958486,1
0.1270414203643946,0
0.1206748351532195,0
0.1326500962078346,0
0.1276557554856019,0
0.0555096092538406,1
0.6107274839694794,1
0.5729797259436085,0
0.0791028723357987,1
0.0734350462629806,0
0.1035644227812276,0
0.0642322160977309,1
0.565580521287676,1
0.0864711724895392,0
0.1231147739704629,1
0.13187743544776,1
