h,Married
0.0,1
0.8170350653859507,1
0.9825251706978358,1
0.9561393357250318,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.8399490799675964,1
0.0,1
0.0,1
0.8564980904987849,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.8254831616711029,1
0.0,1
0.8087026964471704,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.9789376229603055,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.9098483971762528,0
0.0,0
0.8390232611966207,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.8920263858349728,1
0.8526790880685106,0
0.7805809512787871,0
0.0,0
0.8001388728156463,0
0.0,0
0.0,1
0.0,0
0.0,0
0.9007059368128689,1
0.0,0
0.0,1
0.0,1
0.7847471357481772,0
0.0,0
0.0,0
0.0,0
0.0,1
0.9596111561161903,0
0.9266288624001852,1
0.0,0
0.0,0
0.9719939821779886,0
0.0,0
0.0,1
0.0,0
0.8413378081240597,0
0.0,1
0.9057979400532346,0
0.0,1
0.8762874667283879,0
0.0,0
0.0,0
0.8048836940168962,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.8618215484318945,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.9923619951394514,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.9885429927091772,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.8562666358060409,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.9360027774563129,1
0.0,1
0.0,1
0.0,0
0.0,0
0.8367087142691818,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.8729313736836014,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.7929637773405855,0
0.0,1
0.0,0
0.0,0
0.8832311075107048,1
0.0,0
0.9957180881842379,0
0.0,0
0.0,1
0.0,0
0.8104386066427497,1
0.0,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.8032635111676889,0
0.896192570304363,1
0.9252401342437218,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,1
0.0,1
0.8983913898854299,1
0.0,0
0.0,0
0.8063881495197315,1
0.0,1
0.0,1
0.929174864020368,1
0.0,0
0.9354241407244532,1
0.0,0
0.8553408170350654,0
0.0,1
0.0,1
0.0,0
0.0,1
0.8180766115032982,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.7948154148825367,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.7999074181229024,0
0.8069667862515912,1
0.7938895961115612,0
0.0,0
0.0,0
0.0,0
0.8656405508621687,0
0.0,0
0.7974771438490915,0
0.0,1
0.0,0
0.0,1
0.8699224626779308,0
0.9770859854183543,0
0.0,0
0.9414419627357945,1
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.9138988542992709,0
0.9100798518689966,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.8809165605832658,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.9839138988542993,1
0.0,0
0.0,1
0.0,0
0.8536049068394862,0
0.0,1
0.0,0
0.0,0
0.7806966786251591,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,1
0.0,0
0.7921536859159819,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.9193380395787525,0
0.9864599004744821,0
0.0,0
0.0,0
0.8407591713922,1
0.8457354472861938,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.7775720402731165,0
0.0,0
0.9715310727925008,0
0.0,0
0.9067237588242102,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.9413262353894225,1
0.9574123365351233,0
0.0,1
0.0,0
0.0,0
0.0,1
0.9290591366739961,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.9425992361995139,1
0.0,0
0.0,1
0.0,0
0.8825367434324731,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,1
0.9660918875130193,0
0.0,0
0.8330054391852795,1
0.0,0
0.0,0
0.0,1
0.0,0
0.0,0
0.0,0
0.9111213979863442,0
0.0,0
0.0,0
0.0,0
0.9272074991320449,1
0.0,1
0.9318365929869228,1
0.865177641476681,0
0.9913204490221039,0
0.8607800023145469,0
0.0,0
0.0,1
0.8098599699108899,1
0.8945723874551557,1
0.0,1
0.8301122555259808,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.9804420784631408,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.0,0
0.8181923388496701,1
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.8364772595764379,1
0.0,1
0.8802221965050341,0
0.0,1
0.0,1
0.0,1
0.9218840411989353,0
0.818539520888786,1
0.0,1
0.0,0
0.0,1
0.9142460363383867,0
0.0,1
0.0,0
0.0,1
0.0,0
0.9104270339081125,0
0.0,0
0.0,0
0.0,0
0.0,0
0.0,1
0.0,1
0.0,1
0.0,1
0.8056937854414998,1
0.0,1
0.8037264205531767,0
0.0,0
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,1
0.0,0
0.0,0
0.8878602013655826,1
0.8480499942136327,0
0.0,0
0.0,0
0.0,1
0.0,0
0.9500057863673186,1
0.8998958453882653,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,1
0.0,0
0.0,0
0.0,1
0.0,1
0.8590440921189677,0
0.0,1
0.0,0
0.7912278671450064,0
0.0,1
0.0,1
0.0,0
0.0,1
0.9858812637426224,1
0.9243143154727462,0
0.0,0
0.8137946996875361,1
0.0,1
0.8084712417544265,1
0.0,0
0.0,0
0.0,0
0.0,0
0.0,0
0.827450526559426,1
0.0,1
0.849554449716468,0
0.0,0
0.9679435250549705,0
0.0,1
0.0,1
0.0,0
0.9450295104733248,1
0.0,0
0.0,1
0.935771322763569,1
0.8171507927323226,1
0.8437680823978706,0
0.0,1
0.0,0
0.9687536164795741,0
0.0,1
